,name,CEFR,Error_type
11820,2014_EEm_8_1.txt,B1+,Confusion of categories
11821,2014_EEm_8_1.txt,B1+,Capitalisation
11822,2014_EEm_8_1.txt,B1+,Punctuation
11823,2014_EEm_8_1.txt,B1+,Articles
11824,2014_EEm_8_1.txt,B1+,Determiners
11825,2014_EEm_8_1.txt,B1+,Articles
11826,2014_EEm_8_1.txt,B1+,Tense form
11827,2014_EEm_8_1.txt,B1+,Spelling
11828,2014_EEm_8_1.txt,B1+,Absence of a component in clause or sentence
11879,2014_EEm_9_1.txt,B1+,Spelling
11880,2014_EEm_9_1.txt,B1+,Choice of lexical item
11881,2014_EEm_9_1.txt,B1+,"Change, addition, deletion of a part of collocation"
11882,2014_EEm_9_1.txt,B1+,Prepositions
11883,2014_EEm_9_1.txt,B1+,"Change, addition, deletion of a part of collocation"
11884,2014_EEm_9_1.txt,B1+,Derivational affixes
11885,2014_EEm_9_1.txt,B1+,Word choice
11886,2014_EEm_9_1.txt,B1+,Choice of lexical item
11887,2014_EEm_9_1.txt,B1+,Voice
11888,2014_EEm_9_1.txt,B1+,Spelling
11889,2014_EEm_9_1.txt,B1+,Punctuation
11890,2014_EEm_9_1.txt,B1+,Punctuation
11891,2014_EEm_9_1.txt,B1+,Numerals
11892,2014_EEm_9_1.txt,B1+,Numerals
11893,2014_EEm_9_1.txt,B1+,Spelling
11894,2014_EEm_9_1.txt,B1+,Redundant component in clause or sentence
11895,2014_EEm_9_1.txt,B1+,Spelling
11896,2014_EEm_9_1.txt,B1+,Spelling
11897,2014_EEm_9_1.txt,B1+,"Change, addition, deletion of a part of collocation"
11898,2014_EEm_9_1.txt,B1+,"Change, addition, deletion of a part of collocation"
11899,2014_EEm_9_1.txt,B1+,Punctuation
11900,2014_EEm_9_1.txt,B1+,Punctuation
11901,2014_EEm_9_1.txt,B1+,Absence of necessary explanation or detail
11902,2014_EEm_9_1.txt,B1+,Punctuation
11926,2014_EPa_10_1.txt,B1+,"Change, addition, deletion of a part of collocation"
11927,2014_EPa_10_1.txt,B1+,Articles
11928,2014_EPa_10_1.txt,B1+,Spelling
11929,2014_EPa_10_1.txt,B1+,Prepositions
11930,2014_EPa_10_1.txt,B1+,Absence of a component in clause or sentence
11931,2014_EPa_10_1.txt,B1+,Spelling
11932,2014_EPa_10_1.txt,B1+,Articles
11933,2014_EPa_10_1.txt,B1+,Determiners
11934,2014_EPa_10_1.txt,B1+,Spelling
11935,2014_EPa_10_1.txt,B1+,Prepositions
11936,2014_EPa_10_1.txt,B1+,Articles
11937,2014_EPa_10_1.txt,B1+,Tense form
11938,2014_EPa_10_1.txt,B1+,Absence of necessary explanation or detail
11939,2014_EPa_10_1.txt,B1+,Redundant component in clause or sentence
11940,2014_EPa_10_1.txt,B1+,Articles
11941,2014_EPa_10_1.txt,B1+,Choice of lexical item
11942,2014_EPa_10_1.txt,B1+,Spelling
11943,2014_EPa_10_1.txt,B1+,Punctuation
11944,2014_EPa_10_1.txt,B1+,Articles
11945,2014_EPa_10_1.txt,B1+,Absence of a component in clause or sentence
11946,2014_EPa_10_1.txt,B1+,Articles
11947,2014_EPa_10_1.txt,B1+,Word order
11948,2014_EPa_10_1.txt,B1+,Choice of lexical item
11949,2014_EPa_10_1.txt,B1+,Spelling
11950,2014_EPa_10_1.txt,B1+,Prepositions
11951,2014_EPa_10_1.txt,B1+,Prepositions
11952,2014_EPa_10_1.txt,B1+,Choice of lexical item
11953,2014_EPa_10_1.txt,B1+,Punctuation
11954,2014_EPa_10_1.txt,B1+,Redundant component in clause or sentence
11955,2014_EPa_10_1.txt,B1+,Agreement
11956,2014_EPa_10_1.txt,B1+,Absence of necessary explanation or detail
11957,2014_EPa_10_1.txt,B1+,Choice of lexical item
11958,2014_EPa_10_1.txt,B1+,Redundant component in clause or sentence
11959,2014_EPa_10_1.txt,B1+,Spelling
11960,2014_EPa_10_1.txt,B1+,"Change, addition, deletion of a part of collocation"
11961,2014_EPa_10_1.txt,B1+,Punctuation
11962,2014_EPa_11_1.txt,B1+,Articles
11963,2014_EPa_11_1.txt,B1+,Spelling
11964,2014_EPa_11_1.txt,B1+,Spelling
11965,2014_EPa_11_1.txt,B1+,Choice of lexical item
11966,2014_EPa_11_1.txt,B1+,Articles
11967,2014_EPa_11_1.txt,B1+,Word order
11968,2014_EPa_11_1.txt,B1+,Word order
11969,2014_EPa_11_1.txt,B1+,Choice of tense
11970,2014_EPa_11_1.txt,B1+,Word order
11971,2014_EPa_11_1.txt,B1+,"Change, addition, deletion of a part of collocation"
11972,2014_EPa_11_1.txt,B1+,Choice of lexical item
11973,2014_EPa_11_1.txt,B1+,"Change, addition, deletion of a part of collocation"
11974,2014_EPa_11_1.txt,B1+,Agreement
11975,2014_EPa_11_1.txt,B1+,Articles
11976,2014_EPa_11_1.txt,B1+,Choice of lexical item
11977,2014_EPa_11_1.txt,B1+,Absence of necessary explanation or detail
11978,2014_EPa_11_1.txt,B1+,Absence of a component in clause or sentence
11979,2014_EPa_11_1.txt,B1+,Choice of tense
11980,2014_EPa_11_1.txt,B1+,Articles
11981,2014_EPa_11_1.txt,B1+,Absence of a component in clause or sentence
11982,2014_EPa_11_1.txt,B1+,Choice of lexical item
11983,2014_EPa_11_1.txt,B1+,Punctuation
11984,2014_EPa_11_1.txt,B1+,Spelling
11985,2014_EPa_11_1.txt,B1+,Choice of lexical item
11986,2014_EPa_11_1.txt,B1+,Absence of a component in clause or sentence
11987,2014_EPa_11_1.txt,B1+,Punctuation
11988,2014_EPa_11_1.txt,B1+,Absence of a component in clause or sentence
12015,2014_EPa_12_1.txt,B1,Redundant component in clause or sentence
12016,2014_EPa_12_1.txt,B1,Redundant component in clause or sentence
12017,2014_EPa_12_1.txt,B1,Articles
12018,2014_EPa_12_1.txt,B1,Redundant component in clause or sentence
12019,2014_EPa_12_1.txt,B1,Punctuation
12020,2014_EPa_12_1.txt,B1,Punctuation
12021,2014_EPa_12_1.txt,B1,Choice of lexical item
12022,2014_EPa_12_1.txt,B1,Absence of a component in clause or sentence
12023,2014_EPa_12_1.txt,B1,Agreement
12024,2014_EPa_12_1.txt,B1,Verb pattern
12025,2014_EPa_12_1.txt,B1,Absence of necessary explanation or detail
12026,2014_EPa_12_1.txt,B1,Absence of a component in clause or sentence
12027,2014_EPa_12_1.txt,B1,Agreement
12028,2014_EPa_12_1.txt,B1,Articles
12029,2014_EPa_12_1.txt,B1,Spelling
12030,2014_EPa_12_1.txt,B1,Determiners
12031,2014_EPa_12_1.txt,B1,Choice of lexical item
12032,2014_EPa_12_1.txt,B1,Spelling
12033,2014_EPa_12_1.txt,B1,Redundant component in clause or sentence
12034,2014_EPa_12_1.txt,B1,Absence of a component in clause or sentence
12035,2014_EPa_12_1.txt,B1,Articles
12036,2014_EPa_12_1.txt,B1,Punctuation
12037,2014_EPa_12_1.txt,B1,Choice of lexical item
12038,2014_EPa_12_1.txt,B1,Absence of a component in clause or sentence
12039,2014_EPa_12_1.txt,B1,Absence of a component in clause or sentence
12040,2014_EPa_12_1.txt,B1,Agreement
12041,2014_EPa_12_1.txt,B1,Articles
12042,2014_EPa_12_1.txt,B1,"Change, addition, deletion of a part of collocation"
12043,2014_EPa_12_1.txt,B1,Verb pattern
12044,2014_EPa_12_1.txt,B1,Choice of lexical item
12045,2014_EPa_12_1.txt,B1,Choice of lexical item
12046,2014_EPa_12_1.txt,B1,Spelling
12047,2014_EPa_12_1.txt,B1,Absence of a component in clause or sentence
12048,2014_EPa_12_1.txt,B1,Agreement
12049,2014_EPa_12_1.txt,B1,Articles
12050,2014_EPa_12_1.txt,B1,Agreement
12051,2014_EPa_12_1.txt,B1,Spelling
12052,2014_EPa_12_1.txt,B1,Spelling
12053,2014_EPa_12_1.txt,B1,Noun number
12054,2014_EPa_12_1.txt,B1,Choice of lexical item
12055,2014_EPa_12_1.txt,B1,Choice of lexical item
12056,2014_EPa_12_1.txt,B1,Word order
12057,2014_EPa_12_1.txt,B1,Agreement
12058,2014_EPa_12_1.txt,B1,Agreement
12059,2014_EPa_12_1.txt,B1,Absence of a component in clause or sentence
12060,2014_EPa_12_1.txt,B1,Agreement
12061,2014_EPa_12_1.txt,B1,Choice of lexical item
12062,2014_EPa_12_1.txt,B1,Prepositions
12063,2014_EPa_12_1.txt,B1,Word order
12064,2014_EPa_12_1.txt,B1,Punctuation
12065,2014_EPa_12_1.txt,B1,Articles
12066,2014_EPa_12_1.txt,B1,Choice of lexical item
12067,2014_EPa_12_1.txt,B1,Choice of tense
12068,2014_EPa_12_1.txt,B1,Word order
12069,2014_EPa_12_1.txt,B1,Voice
12070,2014_EPa_12_1.txt,B1,Choice of lexical item
12121,2014_EPa_13_1.txt,B1+,Spelling
12122,2014_EPa_13_1.txt,B1+,Articles
12123,2014_EPa_13_1.txt,B1+,Absence of a component in clause or sentence
12124,2014_EPa_13_1.txt,B1+,Articles
12125,2014_EPa_13_1.txt,B1+,Prepositions
12126,2014_EPa_13_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12127,2014_EPa_13_1.txt,B1+,Agreement
12128,2014_EPa_13_1.txt,B1+,Punctuation
12129,2014_EPa_13_1.txt,B1+,Choice of lexical item
12130,2014_EPa_13_1.txt,B1+,Prepositions
12131,2014_EPa_13_1.txt,B1+,Punctuation
12132,2014_EPa_13_1.txt,B1+,Articles
12133,2014_EPa_13_1.txt,B1+,Linking device
12134,2014_EPa_13_1.txt,B1+,Articles
12135,2014_EPa_13_1.txt,B1+,Articles
12136,2014_EPa_13_1.txt,B1+,Noun number
12137,2014_EPa_13_1.txt,B1+,Noun number
12138,2014_EPa_13_1.txt,B1+,Agreement
12139,2014_EPa_13_1.txt,B1+,Punctuation
12140,2014_EPa_13_1.txt,B1+,Absence of a component in clause or sentence
12141,2014_EPa_13_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12142,2014_EPa_13_1.txt,B1+,Articles
12143,2014_EPa_13_1.txt,B1+,Absence of a component in clause or sentence
12144,2014_EPa_13_1.txt,B1+,Absence of a component in clause or sentence
12206,2014_EPa_14_1.txt,B1+,Redundant component in clause or sentence
12207,2014_EPa_14_1.txt,B1+,Spelling
12208,2014_EPa_14_1.txt,B1+,Articles
12209,2014_EPa_14_1.txt,B1+,Articles
12210,2014_EPa_14_1.txt,B1+,Articles
12211,2014_EPa_14_1.txt,B1+,Articles
12212,2014_EPa_14_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12213,2014_EPa_14_1.txt,B1+,Confusion of categories
12214,2014_EPa_14_1.txt,B1+,Articles
12215,2014_EPa_14_1.txt,B1+,Absence of a component in clause or sentence
12216,2014_EPa_14_1.txt,B1+,Absence of a component in clause or sentence
12217,2014_EPa_14_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12218,2014_EPa_14_1.txt,B1+,Articles
12219,2014_EPa_14_1.txt,B1+,Articles
12220,2014_EPa_14_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12221,2014_EPa_14_1.txt,B1+,Prepositions
12222,2014_EPa_14_1.txt,B1+,Absence of a component in clause or sentence
12223,2014_EPa_14_1.txt,B1+,Articles
12224,2014_EPa_14_1.txt,B1+,Articles
12225,2014_EPa_14_1.txt,B1+,Choice of lexical item
12226,2014_EPa_14_1.txt,B1+,Absence of a component in clause or sentence
12227,2014_EPa_14_1.txt,B1+,Punctuation
12228,2014_EPa_14_1.txt,B1+,Absence of necessary explanation or detail
12229,2014_EPa_14_1.txt,B1+,Choice of lexical item
12230,2014_EPa_14_1.txt,B1+,Articles
12231,2014_EPa_14_1.txt,B1+,Choice of lexical item
12232,2014_EPa_14_1.txt,B1+,Choice of lexical item
12233,2014_EPa_14_1.txt,B1+,Absence of necessary explanation or detail
12234,2014_EPa_14_1.txt,B1+,Articles
12235,2014_EPa_14_1.txt,B1+,Absence of a component in clause or sentence
12236,2014_EPa_14_1.txt,B1+,Punctuation
12237,2014_EPa_14_1.txt,B1+,Choice of lexical item
12238,2014_EPa_14_1.txt,B1+,Articles
12239,2014_EPa_14_1.txt,B1+,Punctuation
12240,2014_EPa_14_1.txt,B1+,Punctuation
12280,2014_EPa_15_1.txt,B1+,Punctuation
12281,2014_EPa_15_1.txt,B1+,Numerals
12282,2014_EPa_15_1.txt,B1+,Spelling
12283,2014_EPa_15_1.txt,B1+,Redundant component in clause or sentence
12284,2014_EPa_15_1.txt,B1+,Spelling
12285,2014_EPa_15_1.txt,B1+,Spelling
12286,2014_EPa_15_1.txt,B1+,Choice of tense
12287,2014_EPa_15_1.txt,B1+,Absence of a component in clause or sentence
12288,2014_EPa_15_1.txt,B1+,Punctuation
12289,2014_EPa_15_1.txt,B1+,Agreement
12290,2014_EPa_15_1.txt,B1+,Choice of tense
12291,2014_EPa_15_1.txt,B1+,Prepositions
12292,2014_EPa_15_1.txt,B1+,Referential device
12293,2014_EPa_15_1.txt,B1+,Choice of tense
12294,2014_EPa_15_1.txt,B1+,Absence of necessary explanation or detail
12295,2014_EPa_15_1.txt,B1+,Adverbs
12296,2014_EPa_15_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12297,2014_EPa_15_1.txt,B1+,Absence of necessary explanation or detail
12298,2014_EPa_15_1.txt,B1+,Punctuation
12299,2014_EPa_15_1.txt,B1+,Absence of necessary explanation or detail
12300,2014_EPa_15_1.txt,B1+,Redundant component in clause or sentence
12301,2014_EPa_15_1.txt,B1+,Prepositions
12302,2014_EPa_15_1.txt,B1+,Punctuation
12303,2014_EPa_15_1.txt,B1+,Articles
12304,2014_EPa_15_1.txt,B1+,Referential device
12305,2014_EPa_15_1.txt,B1+,Choice of lexical item
12306,2014_EPa_15_1.txt,B1+,Spelling
12307,2014_EPa_15_1.txt,B1+,Articles
12308,2014_EPa_15_1.txt,B1+,Noun number
12309,2014_EPa_15_1.txt,B1+,Absence of a component in clause or sentence
12310,2014_EPa_15_1.txt,B1+,Absence of necessary explanation or detail
12311,2014_EPa_15_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12312,2014_EPa_15_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12313,2014_EPa_15_1.txt,B1+,Absence of a component in clause or sentence
12314,2014_EPa_15_1.txt,B1+,Prepositions
12315,2014_EPa_15_1.txt,B1+,Absence of a component in clause or sentence
12316,2014_EPa_15_1.txt,B1+,Absence of a component in clause or sentence
12317,2014_EPa_15_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12318,2014_EPa_15_1.txt,B1+,Spelling
12344,2014_EPa_16_1.txt,B1+,Punctuation
12345,2014_EPa_16_1.txt,B1+,Punctuation
12346,2014_EPa_16_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12347,2014_EPa_16_1.txt,B1+,Choice of lexical item
12348,2014_EPa_16_1.txt,B1+,Prepositions
12349,2014_EPa_16_1.txt,B1+,Determiners
12350,2014_EPa_16_1.txt,B1+,Absence of a component in clause or sentence
12351,2014_EPa_16_1.txt,B1+,Articles
12352,2014_EPa_16_1.txt,B1+,Prepositions
12353,2014_EPa_16_1.txt,B1+,Articles
12354,2014_EPa_16_1.txt,B1+,Determiners
12355,2014_EPa_16_1.txt,B1+,Articles
12356,2014_EPa_16_1.txt,B1+,Articles
12357,2014_EPa_16_1.txt,B1+,Choice of lexical item
12358,2014_EPa_16_1.txt,B1+,Articles
12359,2014_EPa_16_1.txt,B1+,Articles
12360,2014_EPa_16_1.txt,B1+,Articles
12361,2014_EPa_16_1.txt,B1+,Choice of lexical item
12362,2014_EPa_16_1.txt,B1+,Articles
12363,2014_EPa_16_1.txt,B1+,Prepositions
12364,2014_EPa_16_1.txt,B1+,Articles
12365,2014_EPa_16_1.txt,B1+,Articles
12366,2014_EPa_16_1.txt,B1+,Articles
12433,2014_EPa_17_1.txt,B1+,Choice of lexical item
12434,2014_EPa_17_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12435,2014_EPa_17_1.txt,B1+,Prepositions
12436,2014_EPa_17_1.txt,B1+,Punctuation
12437,2014_EPa_17_1.txt,B1+,Choice of lexical item
12438,2014_EPa_17_1.txt,B1+,Verb pattern
12439,2014_EPa_17_1.txt,B1+,Articles
12440,2014_EPa_17_1.txt,B1+,Comparative construction
12441,2014_EPa_17_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12442,2014_EPa_17_1.txt,B1+,Verb pattern
12443,2014_EPa_17_1.txt,B1+,Confusion of categories
12444,2014_EPa_17_1.txt,B1+,Choice of lexical item
12445,2014_EPa_17_1.txt,B1+,Absence of necessary explanation or detail
12446,2014_EPa_17_1.txt,B1+,Articles
12447,2014_EPa_17_1.txt,B1+,Verb pattern
12448,2014_EPa_17_1.txt,B1+,Articles
12449,2014_EPa_17_1.txt,B1+,Articles
12450,2014_EPa_17_1.txt,B1+,Word choice
12451,2014_EPa_17_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12452,2014_EPa_17_1.txt,B1+,Choice of lexical item
12453,2014_EPa_17_1.txt,B1+,Punctuation
12454,2014_EPa_17_1.txt,B1+,Choice of tense
12455,2014_EPa_17_1.txt,B1+,Choice of lexical item
12456,2014_EPa_17_1.txt,B1+,Prepositions
12457,2014_EPa_17_1.txt,B1+,Absence of a component in clause or sentence
12458,2014_EPa_17_1.txt,B1+,Choice of lexical item
12459,2014_EPa_17_1.txt,B1+,Word order
12460,2014_EPa_17_1.txt,B1+,Absence of necessary explanation or detail
12461,2014_EPa_17_1.txt,B1+,Articles
12462,2014_EPa_17_1.txt,B1+,Spelling
12463,2014_EPa_17_1.txt,B1+,Absence of a component in clause or sentence
12464,2014_EPa_17_1.txt,B1+,Articles
12465,2014_EPa_17_1.txt,B1+,Absence of a component in clause or sentence
12466,2014_EPa_17_1.txt,B1+,Articles
12467,2014_EPa_17_1.txt,B1+,Spelling
12468,2014_EPa_17_1.txt,B1+,Agreement
12469,2014_EPa_18_1.txt,B1+,Absence of a component in clause or sentence
12470,2014_EPa_18_1.txt,B1+,Prepositions
12471,2014_EPa_18_1.txt,B1+,Choice of lexical item
12472,2014_EPa_18_1.txt,B1+,Confusion of categories
12473,2014_EPa_18_1.txt,B1+,Punctuation
12474,2014_EPa_18_1.txt,B1+,Articles
12475,2014_EPa_18_1.txt,B1+,Absence of a component in clause or sentence
12476,2014_EPa_18_1.txt,B1+,Agreement
12477,2014_EPa_18_1.txt,B1+,Prepositions
12478,2014_EPa_18_1.txt,B1+,Punctuation
12479,2014_EPa_18_1.txt,B1+,Noun number
12480,2014_EPa_18_1.txt,B1+,Articles
12481,2014_EPa_18_1.txt,B1+,Absence of a component in clause or sentence
12482,2014_EPa_18_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12483,2014_EPa_18_1.txt,B1+,Choice of tense
12484,2014_EPa_18_1.txt,B1+,Choice of lexical item
12485,2014_EPa_18_1.txt,B1+,Articles
12486,2014_EPa_18_1.txt,B1+,Agreement
12487,2014_EPa_18_1.txt,B1+,Noun number
12488,2014_EPa_18_1.txt,B1+,Articles
12489,2014_EPa_18_1.txt,B1+,Choice of lexical item
12490,2014_EPa_18_1.txt,B1+,Articles
12491,2014_EPa_18_1.txt,B1+,Punctuation
12492,2014_EPa_18_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12493,2014_EPa_18_1.txt,B1+,Punctuation
12494,2014_EPa_18_1.txt,B1+,Absence of necessary explanation or detail
12495,2014_EPa_18_1.txt,B1+,Agreement
12496,2014_EPa_18_1.txt,B1+,Absence of a component in clause or sentence
12497,2014_EPa_18_1.txt,B1+,Punctuation
12498,2014_EPa_18_1.txt,B1+,Choice of lexical item
12499,2014_EPa_18_1.txt,B1+,Agreement
12500,2014_EPa_18_1.txt,B1+,Absence of a component in clause or sentence
12501,2014_EPa_18_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12502,2014_EPa_18_1.txt,B1+,Punctuation
12503,2014_EPa_18_1.txt,B1+,Absence of necessary explanation or detail
12504,2014_EPa_18_1.txt,B1+,Punctuation
12505,2014_EPa_18_1.txt,B1+,Agreement
12506,2014_EPa_18_1.txt,B1+,Prepositional adjective
12507,2014_EPa_18_1.txt,B1+,Choice of lexical item
12508,2014_EPa_18_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12509,2014_EPa_18_1.txt,B1+,Articles
12510,2014_EPa_18_1.txt,B1+,Infinitive construction
12511,2014_EPa_18_1.txt,B1+,Prepositions
12512,2014_EPa_18_1.txt,B1+,Spelling
12513,2014_EPa_18_1.txt,B1+,Redundant component in clause or sentence
12514,2014_EPa_18_1.txt,B1+,Spelling
12515,2014_EPa_18_1.txt,B1+,Redundant component in clause or sentence
12610,2014_EPa_1_1.txt,B1,Punctuation
12611,2014_EPa_1_1.txt,B1,Punctuation
12612,2014_EPa_1_1.txt,B1,Punctuation
12613,2014_EPa_1_1.txt,B1,Punctuation
12614,2014_EPa_1_1.txt,B1,Punctuation
12615,2014_EPa_1_1.txt,B1,Articles
12616,2014_EPa_1_1.txt,B1,Prepositions
12617,2014_EPa_1_1.txt,B1,Articles
12618,2014_EPa_1_1.txt,B1,Choice of lexical item
12619,2014_EPa_1_1.txt,B1,Spelling
12620,2014_EPa_1_1.txt,B1,Articles
12621,2014_EPa_1_1.txt,B1,Articles
12622,2014_EPa_1_1.txt,B1,Choice of lexical item
12623,2014_EPa_1_1.txt,B1,"Change, addition, deletion of a part of collocation"
12624,2014_EPa_1_1.txt,B1,Articles
12625,2014_EPa_1_1.txt,B1,Choice of lexical item
12626,2014_EPa_1_1.txt,B1,Spelling
12627,2014_EPa_1_1.txt,B1,Agreement
12628,2014_EPa_1_1.txt,B1,Punctuation
12629,2014_EPa_1_1.txt,B1,Word choice
12630,2014_EPa_1_1.txt,B1,Derivation
12631,2014_EPa_1_1.txt,B1,Derivation
12632,2014_EPa_1_1.txt,B1,Noun number
12633,2014_EPa_1_1.txt,B1,Spelling
12634,2014_EPa_1_1.txt,B1,Spelling
12635,2014_EPa_1_1.txt,B1,Spelling
12636,2014_EPa_1_1.txt,B1,Spelling
12637,2014_EPa_1_1.txt,B1,Spelling
12638,2014_EPa_1_1.txt,B1,Articles
12639,2014_EPa_1_1.txt,B1,Articles
12640,2014_EPa_1_1.txt,B1,Absence of a component in clause or sentence
12641,2014_EPa_1_1.txt,B1,"Change, addition, deletion of a part of collocation"
12642,2014_EPa_1_1.txt,B1,"Change, addition, deletion of a part of collocation"
12643,2014_EPa_1_1.txt,B1,Choice of lexical item
12644,2014_EPa_1_1.txt,B1,Punctuation
12645,2014_EPa_1_1.txt,B1,Spelling
12646,2014_EPa_1_1.txt,B1,Articles
12647,2014_EPa_1_1.txt,B1,Choice of lexical item
12648,2014_EPa_1_1.txt,B1,Punctuation
12649,2014_EPa_1_1.txt,B1,Absence of a component in clause or sentence
12650,2014_EPa_1_1.txt,B1,Articles
12651,2014_EPa_1_1.txt,B1,Agreement
12652,2014_EPa_1_1.txt,B1,Choice of lexical item
12653,2014_EPa_1_1.txt,B1,Punctuation
12654,2014_EPa_1_1.txt,B1,Choice of lexical item
12655,2014_EPa_1_1.txt,B1,Articles
12656,2014_EPa_1_1.txt,B1,Choice of tense
12657,2014_EPa_1_1.txt,B1,Articles
12701,2014_EPa_20_1.txt,B1+,Spelling
12702,2014_EPa_20_1.txt,B1+,Redundant component in clause or sentence
12703,2014_EPa_20_1.txt,B1+,Articles
12704,2014_EPa_20_1.txt,B1+,Compound word
12705,2014_EPa_20_1.txt,B1+,Confusion of categories
12706,2014_EPa_20_1.txt,B1+,Confusion of categories
12707,2014_EPa_20_1.txt,B1+,Articles
12708,2014_EPa_20_1.txt,B1+,Punctuation
12709,2014_EPa_20_1.txt,B1+,Prepositions
12710,2014_EPa_20_1.txt,B1+,Absence of a component in clause or sentence
12711,2014_EPa_20_1.txt,B1+,Spelling
12712,2014_EPa_20_1.txt,B1+,Noun number
12713,2014_EPa_20_1.txt,B1+,Articles
12714,2014_EPa_20_1.txt,B1+,Articles
12715,2014_EPa_20_1.txt,B1+,Spelling
12716,2014_EPa_20_1.txt,B1+,Spelling
12717,2014_EPa_20_1.txt,B1+,Spelling
12718,2014_EPa_20_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12719,2014_EPa_20_1.txt,B1+,Spelling
12720,2014_EPa_20_1.txt,B1+,"Change, addition, deletion of a part of collocation"
12721,2014_EPa_20_1.txt,B1+,Choice of lexical item
12722,2014_EPa_20_1.txt,B1+,Articles
12723,2014_EPa_20_1.txt,B1+,Noun number
12724,2014_EPa_20_1.txt,B1+,Spelling
12725,2014_EPa_20_1.txt,B1+,Spelling
12776,2014_EPa_21_1.txt,B1+,Articles
12777,2014_EPa_21_1.txt,B1+,Spelling
12850,2014_EPa_23_1.txt,B1,Articles
12851,2014_EPa_23_1.txt,B1,Absence of a component in clause or sentence
12852,2014_EPa_23_1.txt,B1,Absence of a component in clause or sentence
12853,2014_EPa_23_1.txt,B1,Articles
12854,2014_EPa_23_1.txt,B1,Absence of necessary explanation or detail
12855,2014_EPa_23_1.txt,B1,Articles
12856,2014_EPa_23_1.txt,B1,Derivational affixes
12857,2014_EPa_23_1.txt,B1,Spelling
12858,2014_EPa_23_1.txt,B1,Articles
12859,2014_EPa_23_1.txt,B1,Punctuation
12860,2014_EPa_23_1.txt,B1,Absence of a component in clause or sentence
12861,2014_EPa_23_1.txt,B1,Punctuation
12862,2014_EPa_23_1.txt,B1,Punctuation
12863,2014_EPa_23_1.txt,B1,Spelling
12864,2014_EPa_23_1.txt,B1,Articles
12865,2014_EPa_23_1.txt,B1,Prepositions
12866,2014_EPa_23_1.txt,B1,Choice of lexical item
12867,2014_EPa_23_1.txt,B1,Punctuation
12868,2014_EPa_23_1.txt,B1,Referential device
12869,2014_EPa_23_1.txt,B1,Punctuation
12870,2014_EPa_23_1.txt,B1,Absence of a component in clause or sentence
12871,2014_EPa_23_1.txt,B1,Choice of lexical item
12872,2014_EPa_23_1.txt,B1,Choice of lexical item
12873,2014_EPa_23_1.txt,B1,Punctuation
12874,2014_EPa_23_1.txt,B1,Articles
12875,2014_EPa_23_1.txt,B1,Agreement
12876,2014_EPa_23_1.txt,B1,Referential device
12877,2014_EPa_23_1.txt,B1,Punctuation
12878,2014_EPa_23_1.txt,B1,Articles
12879,2014_EPa_23_1.txt,B1,Absence of a component in clause or sentence
